danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,album,explicit,artists,added_at
0.432,0.122,2.0,-16.313,0.0,0.0433,0.989,0.975,0.099,0.124,114.709,audio_features,6GuvS3ylUQhQ6CuPN7QvsP,spotify:track:6GuvS3ylUQhQ6CuPN7QvsP,https://api.spotify.com/v1/tracks/6GuvS3ylUQhQ6CuPN7QvsP,https://api.spotify.com/v1/audio-analysis/6GuvS3ylUQhQ6CuPN7QvsP,78666,3.0,Tema De Amor,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.612,0.762,2.0,-9.437,1.0,0.0385,0.0651,0.0179,0.871,0.258,95.891,audio_features,3rRlgtX41WndRA1T1CgD3o,spotify:track:3rRlgtX41WndRA1T1CgD3o,https://api.spotify.com/v1/tracks/3rRlgtX41WndRA1T1CgD3o,https://api.spotify.com/v1/audio-analysis/3rRlgtX41WndRA1T1CgD3o,446600,4.0,Fax U,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.435,0.15,9.0,-17.327,1.0,0.0321,0.664,0.195,0.118,0.464,67.001,audio_features,6lnOwEEMWd9iO8ZYcdNvzp,spotify:track:6lnOwEEMWd9iO8ZYcdNvzp,https://api.spotify.com/v1/tracks/6lnOwEEMWd9iO8ZYcdNvzp,https://api.spotify.com/v1/audio-analysis/6lnOwEEMWd9iO8ZYcdNvzp,66293,3.0,Lament,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.133,0.0834,0.0,-18.969,1.0,0.0402,0.972,0.359,0.274,0.0356,75.37,audio_features,7dHj0LJbi4uwIpjyBPRu9Z,spotify:track:7dHj0LJbi4uwIpjyBPRu9Z,https://api.spotify.com/v1/tracks/7dHj0LJbi4uwIpjyBPRu9Z,https://api.spotify.com/v1/audio-analysis/7dHj0LJbi4uwIpjyBPRu9Z,181293,1.0,Intermedio,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.349,0.586,4.0,-9.647,0.0,0.0738,0.521,0.00321,0.0826,0.061,163.29,audio_features,1MXrYEZKJ0xkhkoVNbO832,spotify:track:1MXrYEZKJ0xkhkoVNbO832,https://api.spotify.com/v1/tracks/1MXrYEZKJ0xkhkoVNbO832,https://api.spotify.com/v1/audio-analysis/1MXrYEZKJ0xkhkoVNbO832,112093,4.0,Workin' In The Morning,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.461,0.465,7.0,-11.056,1.0,0.0267,0.353,0.00318,0.0979,0.437,173.877,audio_features,2zKHhD4uMPWZRUr9oeiDQN,spotify:track:2zKHhD4uMPWZRUr9oeiDQN,https://api.spotify.com/v1/tracks/2zKHhD4uMPWZRUr9oeiDQN,https://api.spotify.com/v1/audio-analysis/2zKHhD4uMPWZRUr9oeiDQN,250693,4.0,Waitin,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.596,0.414,0.0,-11.699,1.0,0.0253,0.564,0.000657,0.166,0.259,104.003,audio_features,0ZkJhrECVkTPyIPNw6mv1c,spotify:track:0ZkJhrECVkTPyIPNw6mv1c,https://api.spotify.com/v1/tracks/0ZkJhrECVkTPyIPNw6mv1c,https://api.spotify.com/v1/audio-analysis/0ZkJhrECVkTPyIPNw6mv1c,350866,4.0,Kurosawa,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.468,0.823,7.0,-7.216,1.0,0.0724,0.0585,0.00175,0.158,0.527,133.73,audio_features,5dFKFfL7wY1CZ47BxE4f5W,spotify:track:5dFKFfL7wY1CZ47BxE4f5W,https://api.spotify.com/v1/tracks/5dFKFfL7wY1CZ47BxE4f5W,https://api.spotify.com/v1/audio-analysis/5dFKFfL7wY1CZ47BxE4f5W,130440,4.0,Chiquilin,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.256,0.0529,2.0,-20.257,1.0,0.0377,0.982,0.851,0.157,0.0,173.056,audio_features,5LDkf6dWRm7YXlaWNzWL4m,spotify:track:5LDkf6dWRm7YXlaWNzWL4m,https://api.spotify.com/v1/tracks/5LDkf6dWRm7YXlaWNzWL4m,https://api.spotify.com/v1/audio-analysis/5LDkf6dWRm7YXlaWNzWL4m,19466,4.0,Andan - Excerpt,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.707,0.882,2.0,-7.375,0.0,0.0485,0.0117,0.669,0.164,0.526,129.879,audio_features,4C6s7YlZXGknoVQjZWgS4V,spotify:track:4C6s7YlZXGknoVQjZWgS4V,https://api.spotify.com/v1/tracks/4C6s7YlZXGknoVQjZWgS4V,https://api.spotify.com/v1/audio-analysis/4C6s7YlZXGknoVQjZWgS4V,44733,4.0,James Brown,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.288,0.613,9.0,-11.896,0.0,0.0516,0.035,0.247,0.715,0.355,127.862,audio_features,5mpgXK5U1GillK099i7AYM,spotify:track:5mpgXK5U1GillK099i7AYM,https://api.spotify.com/v1/tracks/5mpgXK5U1GillK099i7AYM,https://api.spotify.com/v1/audio-analysis/5mpgXK5U1GillK099i7AYM,169373,4.0,Intraterreno,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.683,0.679,10.0,-11.909,1.0,0.0471,0.232,0.00748,0.349,0.718,103.158,audio_features,0HaAwxu9emDjM9WmdhN6Hj,spotify:track:0HaAwxu9emDjM9WmdhN6Hj,https://api.spotify.com/v1/tracks/0HaAwxu9emDjM9WmdhN6Hj,https://api.spotify.com/v1/audio-analysis/0HaAwxu9emDjM9WmdhN6Hj,164800,4.0,No Sugar,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.167,0.256,5.0,-14.686,1.0,0.0338,0.888,0.886,0.457,0.0375,138.305,audio_features,0NVtxRK3nORnjrJWcGcTwD,spotify:track:0NVtxRK3nORnjrJWcGcTwD,https://api.spotify.com/v1/tracks/0NVtxRK3nORnjrJWcGcTwD,https://api.spotify.com/v1/audio-analysis/0NVtxRK3nORnjrJWcGcTwD,238840,5.0,Atlantis - Parte II,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.524,0.416,11.0,-14.122,0.0,0.0414,0.346,7.68e-05,0.397,0.402,108.544,audio_features,5XWuEFoEsiup7VCZDPECi0,spotify:track:5XWuEFoEsiup7VCZDPECi0,https://api.spotify.com/v1/tracks/5XWuEFoEsiup7VCZDPECi0,https://api.spotify.com/v1/audio-analysis/5XWuEFoEsiup7VCZDPECi0,130733,3.0,Locomotion,La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.664,0.251,7.0,-13.799,1.0,0.0304,0.827,0.00396,0.106,0.355,94.751,audio_features,6g0r3S5VykcWWu9KdC2VPo,spotify:track:6g0r3S5VykcWWu9KdC2VPo,https://api.spotify.com/v1/tracks/6g0r3S5VykcWWu9KdC2VPo,https://api.spotify.com/v1/audio-analysis/6g0r3S5VykcWWu9KdC2VPo,202040,4.0,Andan (Complete),La Hija De La Lagrima,False,Charly García,2020-07-19T21:36:40Z
0.774,0.115,3.0,-13.696,1.0,0.0637,0.87,0.000112,0.103,0.512,81.535,audio_features,0Tl3xWv9Mv3GQj8ZXHS036,spotify:track:0Tl3xWv9Mv3GQj8ZXHS036,https://api.spotify.com/v1/tracks/0Tl3xWv9Mv3GQj8ZXHS036,https://api.spotify.com/v1/audio-analysis/0Tl3xWv9Mv3GQj8ZXHS036,112773,4.0,Now is the Month of Maying,Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.317,0.138,8.0,-14.498,1.0,0.0336,0.944,8.39e-06,0.175,0.137,98.589,audio_features,0xeQWihmEoArucD2BZEMH5,spotify:track:0xeQWihmEoArucD2BZEMH5,https://api.spotify.com/v1/tracks/0xeQWihmEoArucD2BZEMH5,https://api.spotify.com/v1/audio-analysis/0xeQWihmEoArucD2BZEMH5,218906,4.0,The Water is Wide,Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.605,0.145,9.0,-14.814,1.0,0.408,0.801,0.0,0.17,0.523,87.52,audio_features,0IsFXj0TIITrFWF6VSDXxA,spotify:track:0IsFXj0TIITrFWF6VSDXxA,https://api.spotify.com/v1/tracks/0IsFXj0TIITrFWF6VSDXxA,https://api.spotify.com/v1/audio-analysis/0IsFXj0TIITrFWF6VSDXxA,229346,3.0,Mmm Plucka,Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.454,0.0718,5.0,-15.889,1.0,0.115,0.818,0.0,0.0919,0.341,77.85,audio_features,5h4rnEifqydU29mZcRTbYx,spotify:track:5h4rnEifqydU29mZcRTbYx,https://api.spotify.com/v1/tracks/5h4rnEifqydU29mZcRTbYx,https://api.spotify.com/v1/audio-analysis/5h4rnEifqydU29mZcRTbYx,161333,3.0,Down in the River,Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.303,0.0218,4.0,-18.664,1.0,0.0458,0.922,0.0,0.34,0.422,92.611,audio_features,3pL51FhDf50YHA99e9iqdR,spotify:track:3pL51FhDf50YHA99e9iqdR,https://api.spotify.com/v1/tracks/3pL51FhDf50YHA99e9iqdR,https://api.spotify.com/v1/audio-analysis/3pL51FhDf50YHA99e9iqdR,152920,3.0,All the Pretty Horses (with Dana Ritterbusch),Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.536,0.134,8.0,-13.456,1.0,0.039,0.888,8.58e-06,0.361,0.622,75.834,audio_features,7A0lq0Q2HPJD8B551Ptdis,spotify:track:7A0lq0Q2HPJD8B551Ptdis,https://api.spotify.com/v1/tracks/7A0lq0Q2HPJD8B551Ptdis,https://api.spotify.com/v1/audio-analysis/7A0lq0Q2HPJD8B551Ptdis,131186,4.0,Shoot False Love,Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.314,0.114,8.0,-16.478,1.0,0.0402,0.884,4.39e-06,0.199,0.214,77.755,audio_features,4DBq9AQTqk5KFvqbNMaWQY,spotify:track:4DBq9AQTqk5KFvqbNMaWQY,https://api.spotify.com/v1/tracks/4DBq9AQTqk5KFvqbNMaWQY,https://api.spotify.com/v1/audio-analysis/4DBq9AQTqk5KFvqbNMaWQY,122786,4.0,My Sweethearts like Venus,Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.528,0.0335,8.0,-21.403,0.0,0.33,0.604,0.0,0.261,0.527,183.155,audio_features,3TFfmU1dcdDO6lf0ILtkoz,spotify:track:3TFfmU1dcdDO6lf0ILtkoz,https://api.spotify.com/v1/tracks/3TFfmU1dcdDO6lf0ILtkoz,https://api.spotify.com/v1/audio-analysis/3TFfmU1dcdDO6lf0ILtkoz,167186,3.0,The Outlandish Knight (with Emily Atherton),Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.335,0.0817,4.0,-15.112,0.0,0.0467,0.929,0.000394,0.358,0.165,90.348,audio_features,4FvBSzWrOgB9fbsezw8SRx,spotify:track:4FvBSzWrOgB9fbsezw8SRx,https://api.spotify.com/v1/tracks/4FvBSzWrOgB9fbsezw8SRx,https://api.spotify.com/v1/audio-analysis/4FvBSzWrOgB9fbsezw8SRx,97133,4.0,Farewell Dear Love,Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.527,0.106,0.0,-14.623,1.0,0.0336,0.876,0.0,0.264,0.435,34.789,audio_features,4gjobaEc9bCtMN1kP0HEG0,spotify:track:4gjobaEc9bCtMN1kP0HEG0,https://api.spotify.com/v1/tracks/4gjobaEc9bCtMN1kP0HEG0,https://api.spotify.com/v1/audio-analysis/4gjobaEc9bCtMN1kP0HEG0,60946,3.0,"Good Day, Dear Heart",Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.487,0.0103,10.0,-22.649,1.0,0.0504,0.824,0.0,0.0541,0.591,101.278,audio_features,1oJ5VD6tOCPUSiN4vByxW0,spotify:track:1oJ5VD6tOCPUSiN4vByxW0,https://api.spotify.com/v1/tracks/1oJ5VD6tOCPUSiN4vByxW0,https://api.spotify.com/v1/audio-analysis/1oJ5VD6tOCPUSiN4vByxW0,166026,3.0,Homeward Bound (with Leah Stein),Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.597,0.15,8.0,-13.96,1.0,0.0546,0.908,0.000315,0.423,0.723,80.771,audio_features,488MUkJNM6se71PWZ6HqGC,spotify:track:488MUkJNM6se71PWZ6HqGC,https://api.spotify.com/v1/tracks/488MUkJNM6se71PWZ6HqGC,https://api.spotify.com/v1/audio-analysis/488MUkJNM6se71PWZ6HqGC,101293,4.0,"Mother, I will have a Husband",Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.243,0.0291,6.0,-19.893,0.0,0.0536,0.933,0.0,0.0781,0.217,69.457,audio_features,07O0stNQwWd660bOaMfTSv,spotify:track:07O0stNQwWd660bOaMfTSv,https://api.spotify.com/v1/tracks/07O0stNQwWd660bOaMfTSv,https://api.spotify.com/v1/audio-analysis/07O0stNQwWd660bOaMfTSv,188933,3.0,Greensleeves (with Monika C. Graf),Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.446,0.105,8.0,-15.494,1.0,0.0633,0.901,0.0,0.111,0.666,89.227,audio_features,446EFBh0tpfgNYxYrFcHy3,spotify:track:446EFBh0tpfgNYxYrFcHy3,https://api.spotify.com/v1/tracks/446EFBh0tpfgNYxYrFcHy3,https://api.spotify.com/v1/audio-analysis/446EFBh0tpfgNYxYrFcHy3,91746,5.0,"I Love Alas, I Love Thee",Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.284,0.168,7.0,-15.567,1.0,0.0434,0.853,0.0,0.114,0.164,107.277,audio_features,4nHxj8rBWuZcdiCJDLIxVS,spotify:track:4nHxj8rBWuZcdiCJDLIxVS,https://api.spotify.com/v1/tracks/4nHxj8rBWuZcdiCJDLIxVS,https://api.spotify.com/v1/audio-analysis/4nHxj8rBWuZcdiCJDLIxVS,82613,4.0,Dear Friends,Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.491,0.0978,8.0,-16.259,1.0,0.0668,0.899,0.0,0.072,0.65,73.162,audio_features,6uP9OPtuLQ0fPO8bZljqmd,spotify:track:6uP9OPtuLQ0fPO8bZljqmd,https://api.spotify.com/v1/tracks/6uP9OPtuLQ0fPO8bZljqmd,https://api.spotify.com/v1/audio-analysis/6uP9OPtuLQ0fPO8bZljqmd,91386,4.0,"I Love Alas, I Love Dashing",Five Tenors Of A Different Timbre,False,Merry Madrygal Mavyns,2020-07-15T01:43:32Z
0.746,0.349,1.0,-15.141,1.0,0.0551,0.922,0.211,0.0535,0.703,110.993,audio_features,27DDHwmmGB8ue0AnyIviGG,spotify:track:27DDHwmmGB8ue0AnyIviGG,https://api.spotify.com/v1/tracks/27DDHwmmGB8ue0AnyIviGG,https://api.spotify.com/v1/audio-analysis/27DDHwmmGB8ue0AnyIviGG,240000,4.0,The First and Royal Queen,Queen of All Ears,False,The Lounge Lizards,2020-07-14T20:10:44Z
0.435,0.527,9.0,-12.605,1.0,0.1,0.62,0.796,0.0935,0.124,141.519,audio_features,2qftqGXOkBwEs89gajrYom,spotify:track:2qftqGXOkBwEs89gajrYom,https://api.spotify.com/v1/tracks/2qftqGXOkBwEs89gajrYom,https://api.spotify.com/v1/audio-analysis/2qftqGXOkBwEs89gajrYom,700693,4.0,The Birds Near Her House,Queen of All Ears,False,The Lounge Lizards,2020-07-14T20:10:44Z
0.607,0.0896,5.0,-13.609,1.0,0.0324,0.854,0.786,0.106,0.039,90.518,audio_features,5NwcSXpOvvXZRzPOljNGE8,spotify:track:5NwcSXpOvvXZRzPOljNGE8,https://api.spotify.com/v1/tracks/5NwcSXpOvvXZRzPOljNGE8,https://api.spotify.com/v1/audio-analysis/5NwcSXpOvvXZRzPOljNGE8,248200,4.0,Scary Children,Queen of All Ears,False,The Lounge Lizards,2020-07-14T20:10:44Z
0.429,0.341,7.0,-12.342,0.0,0.0455,0.588,0.905,0.0923,0.18,141.757,audio_features,4nHGbeFBUJrUssIEYSMPml,spotify:track:4nHGbeFBUJrUssIEYSMPml,https://api.spotify.com/v1/tracks/4nHGbeFBUJrUssIEYSMPml,https://api.spotify.com/v1/audio-analysis/4nHGbeFBUJrUssIEYSMPml,261973,3.0,She Drove Me Mad,Queen of All Ears,False,The Lounge Lizards,2020-07-14T20:10:44Z
0.568,0.842,1.0,-9.453,1.0,0.142,0.0509,0.882,0.14,0.54,127.061,audio_features,0pSJCceuaUTx7eBDa7S1ar,spotify:track:0pSJCceuaUTx7eBDa7S1ar,https://api.spotify.com/v1/tracks/0pSJCceuaUTx7eBDa7S1ar,https://api.spotify.com/v1/audio-analysis/0pSJCceuaUTx7eBDa7S1ar,325160,1.0,Queen of All Ears,Queen of All Ears,False,The Lounge Lizards,2020-07-14T20:10:44Z
0.316,0.191,9.0,-14.614,0.0,0.0815,0.763,0.436,0.0641,0.229,86.569,audio_features,5hdvlsYiby5CJyQY9g2iLh,spotify:track:5hdvlsYiby5CJyQY9g2iLh,https://api.spotify.com/v1/tracks/5hdvlsYiby5CJyQY9g2iLh,https://api.spotify.com/v1/audio-analysis/5hdvlsYiby5CJyQY9g2iLh,613933,4.0,Monsters Over Bangkok,Queen of All Ears,False,The Lounge Lizards,2020-07-14T20:10:44Z
0.334,0.467,8.0,-9.254,1.0,0.116,0.433,0.142,0.228,0.528,76.505,audio_features,0WwT7EvJsDZsFjKgOCJmhl,spotify:track:0WwT7EvJsDZsFjKgOCJmhl,https://api.spotify.com/v1/tracks/0WwT7EvJsDZsFjKgOCJmhl,https://api.spotify.com/v1/audio-analysis/0WwT7EvJsDZsFjKgOCJmhl,243440,5.0,Three Crowns of Wood,Queen of All Ears,False,The Lounge Lizards,2020-07-14T20:10:44Z
0.379,0.217,10.0,-13.304,1.0,0.0628,0.878,0.442,0.111,0.0786,83.389,audio_features,4v5Lb2TF8idLyqc8wtbsBC,spotify:track:4v5Lb2TF8idLyqc8wtbsBC,https://api.spotify.com/v1/tracks/4v5Lb2TF8idLyqc8wtbsBC,https://api.spotify.com/v1/audio-analysis/4v5Lb2TF8idLyqc8wtbsBC,373800,4.0,John Zorn's S&M Circus,Queen of All Ears,False,The Lounge Lizards,2020-07-14T20:10:44Z
0.706,0.541,7.0,-10.754,0.0,0.0832,0.142,0.00772,0.0851,0.662,125.519,audio_features,0IhZIuRkxdd5rBMe5aApHJ,spotify:track:0IhZIuRkxdd5rBMe5aApHJ,https://api.spotify.com/v1/tracks/0IhZIuRkxdd5rBMe5aApHJ,https://api.spotify.com/v1/audio-analysis/0IhZIuRkxdd5rBMe5aApHJ,339826,4.0,Yak,Queen of All Ears,False,The Lounge Lizards,2020-07-14T20:10:44Z
0.744,0.34,1.0,-14.659,1.0,0.0505,0.957,0.704,0.076,0.799,112.055,audio_features,5gHwdWJYds64salbBK76Ix,spotify:track:5gHwdWJYds64salbBK76Ix,https://api.spotify.com/v1/tracks/5gHwdWJYds64salbBK76Ix,https://api.spotify.com/v1/audio-analysis/5gHwdWJYds64salbBK76Ix,227400,4.0,Queen Reprise,Queen of All Ears,False,The Lounge Lizards,2020-07-14T20:10:44Z
0.416,0.819,9.0,-3.974,1.0,0.0613,0.000138,0.00108,0.147,0.632,140.083,audio_features,1gVVSmhWjci8l9Vrsl6HaS,spotify:track:1gVVSmhWjci8l9Vrsl6HaS,https://api.spotify.com/v1/tracks/1gVVSmhWjci8l9Vrsl6HaS,https://api.spotify.com/v1/audio-analysis/1gVVSmhWjci8l9Vrsl6HaS,193520,4.0,Vertigo,How To Dismantle An Atomic Bomb,False,U2,2020-07-13T22:56:29Z
0.339,0.652,11.0,-5.732,0.0,0.0533,0.00586,0.000184,0.17,0.133,124.939,audio_features,2b6pyyrxfP79LhV2hLtTm4,spotify:track:2b6pyyrxfP79LhV2hLtTm4,https://api.spotify.com/v1/tracks/2b6pyyrxfP79LhV2hLtTm4,https://api.spotify.com/v1/audio-analysis/2b6pyyrxfP79LhV2hLtTm4,234013,4.0,Miracle Drug,How To Dismantle An Atomic Bomb,False,U2,2020-07-13T22:56:29Z
0.53,0.597,2.0,-5.652,1.0,0.0247,0.00275,0.473,0.105,0.346,96.0,audio_features,6fzcnVO0X2cpYjsHk19GJo,spotify:track:6fzcnVO0X2cpYjsHk19GJo,https://api.spotify.com/v1/tracks/6fzcnVO0X2cpYjsHk19GJo,https://api.spotify.com/v1/audio-analysis/6fzcnVO0X2cpYjsHk19GJo,305080,4.0,Sometimes You Can't Make It On Your Own,How To Dismantle An Atomic Bomb,False,U2,2020-07-13T22:56:29Z
0.4,0.618,7.0,-5.534,0.0,0.0372,0.0177,0.0398,0.107,0.221,122.928,audio_features,4JMwWWZXsqDy55G1ZhGV8m,spotify:track:4JMwWWZXsqDy55G1ZhGV8m,https://api.spotify.com/v1/tracks/4JMwWWZXsqDy55G1ZhGV8m,https://api.spotify.com/v1/audio-analysis/4JMwWWZXsqDy55G1ZhGV8m,287986,4.0,Love And Peace Or Else,How To Dismantle An Atomic Bomb,False,U2,2020-07-13T22:56:29Z
0.444,0.771,8.0,-4.127,1.0,0.0304,0.000234,0.0184,0.108,0.198,139.172,audio_features,2R3wzFFjNYc1z3PSoO8FNV,spotify:track:2R3wzFFjNYc1z3PSoO8FNV,https://api.spotify.com/v1/tracks/2R3wzFFjNYc1z3PSoO8FNV,https://api.spotify.com/v1/audio-analysis/2R3wzFFjNYc1z3PSoO8FNV,345706,4.0,City Of Blinding Lights,How To Dismantle An Atomic Bomb,False,U2,2020-07-13T22:56:29Z
0.294,0.877,2.0,-2.846,1.0,0.0515,0.00186,0.0131,0.0658,0.437,134.047,audio_features,7eFTNCuoCYmzfdd7PLaw9r,spotify:track:7eFTNCuoCYmzfdd7PLaw9r,https://api.spotify.com/v1/tracks/7eFTNCuoCYmzfdd7PLaw9r,https://api.spotify.com/v1/audio-analysis/7eFTNCuoCYmzfdd7PLaw9r,214400,4.0,All Because Of You,How To Dismantle An Atomic Bomb,False,U2,2020-07-13T22:56:29Z
0.618,0.784,11.0,-5.07,0.0,0.0294,0.00297,0.000443,0.233,0.748,125.983,audio_features,4lmQjE7oyemSZtaKTxz2Lk,spotify:track:4lmQjE7oyemSZtaKTxz2Lk,https://api.spotify.com/v1/tracks/4lmQjE7oyemSZtaKTxz2Lk,https://api.spotify.com/v1/audio-analysis/4lmQjE7oyemSZtaKTxz2Lk,267106,4.0,A Man And A Woman,How To Dismantle An Atomic Bomb,False,U2,2020-07-13T22:56:29Z
0.245,0.927,2.0,-3.128,1.0,0.0607,0.000266,0.00465,0.213,0.25,174.067,audio_features,0ExjS2TkTWgmJdoXCa7rNx,spotify:track:0ExjS2TkTWgmJdoXCa7rNx,https://api.spotify.com/v1/tracks/0ExjS2TkTWgmJdoXCa7rNx,https://api.spotify.com/v1/audio-analysis/0ExjS2TkTWgmJdoXCa7rNx,299186,4.0,Crumbs From Your Table,How To Dismantle An Atomic Bomb,False,U2,2020-07-13T22:56:29Z
0.264,0.308,9.0,-12.718,1.0,0.0313,0.462,0.729,0.0813,0.0685,177.613,audio_features,46RCVIUm7IJU78nMO4zRzN,spotify:track:46RCVIUm7IJU78nMO4zRzN,https://api.spotify.com/v1/tracks/46RCVIUm7IJU78nMO4zRzN,https://api.spotify.com/v1/audio-analysis/46RCVIUm7IJU78nMO4zRzN,228440,4.0,One Step Closer,How To Dismantle An Atomic Bomb,False,U2,2020-07-13T22:56:29Z
0.405,0.643,9.0,-4.974,1.0,0.0293,0.00372,0.000268,0.0902,0.278,173.803,audio_features,6ml01NkC9AfM4OICOtRxEY,spotify:track:6ml01NkC9AfM4OICOtRxEY,https://api.spotify.com/v1/tracks/6ml01NkC9AfM4OICOtRxEY,https://api.spotify.com/v1/audio-analysis/6ml01NkC9AfM4OICOtRxEY,274120,4.0,Original Of The Species,How To Dismantle An Atomic Bomb,False,U2,2020-07-13T22:56:29Z
0.408,0.882,0.0,-3.089,1.0,0.0509,0.00135,0.00188,0.128,0.361,126.014,audio_features,1H5QOvCduwR93MWvlm0zks,spotify:track:1H5QOvCduwR93MWvlm0zks,https://api.spotify.com/v1/tracks/1H5QOvCduwR93MWvlm0zks,https://api.spotify.com/v1/audio-analysis/1H5QOvCduwR93MWvlm0zks,261573,4.0,Yahweh,How To Dismantle An Atomic Bomb,False,U2,2020-07-13T22:56:29Z
0.607,0.941,7.0,-3.367,1.0,0.0297,0.00048,0.00167,0.282,0.625,135.038,audio_features,7LHVnaVTlArnux4kbyFb6q,spotify:track:7LHVnaVTlArnux4kbyFb6q,https://api.spotify.com/v1/tracks/7LHVnaVTlArnux4kbyFb6q,https://api.spotify.com/v1/audio-analysis/7LHVnaVTlArnux4kbyFb6q,223000,4.0,Fast Cars,How To Dismantle An Atomic Bomb,False,U2,2020-07-13T22:56:29Z
0.298,0.416,7.0,-8.355,1.0,0.0345,0.0971,4.89e-06,0.0709,0.0494,141.733,audio_features,3wBy12K7BHKHJspUwJw8fq,spotify:track:3wBy12K7BHKHJspUwJw8fq,https://api.spotify.com/v1/tracks/3wBy12K7BHKHJspUwJw8fq,https://api.spotify.com/v1/audio-analysis/3wBy12K7BHKHJspUwJw8fq,342813,4.0,Mojo Pin,Grace,False,Jeff Buckley,2020-07-11T19:37:48Z
0.545,0.867,11.0,-4.235,0.0,0.0354,0.0253,0.000225,0.221,0.188,127.873,audio_features,64SIlhd3BaHCCMSfajXG7l,spotify:track:64SIlhd3BaHCCMSfajXG7l,https://api.spotify.com/v1/tracks/64SIlhd3BaHCCMSfajXG7l,https://api.spotify.com/v1/audio-analysis/64SIlhd3BaHCCMSfajXG7l,322040,4.0,Grace,Grace,False,Jeff Buckley,2020-07-11T19:37:48Z
0.541,0.829,2.0,-5.045,1.0,0.038,0.0256,0.000432,0.233,0.516,86.934,audio_features,0y5CnV2idm2KkQEudDjfDT,spotify:track:0y5CnV2idm2KkQEudDjfDT,https://api.spotify.com/v1/tracks/0y5CnV2idm2KkQEudDjfDT,https://api.spotify.com/v1/audio-analysis/0y5CnV2idm2KkQEudDjfDT,275720,4.0,Last Goodbye,Grace,False,Jeff Buckley,2020-07-11T19:37:48Z
0.312,0.0849,7.0,-16.414,1.0,0.0374,0.827,5.36e-05,0.0938,0.0673,96.039,audio_features,1StXVL5gClph4z4XzanYko,spotify:track:1StXVL5gClph4z4XzanYko,https://api.spotify.com/v1/tracks/1StXVL5gClph4z4XzanYko,https://api.spotify.com/v1/audio-analysis/1StXVL5gClph4z4XzanYko,272920,3.0,Lilac Wine,Grace,False,Jeff Buckley,2020-07-11T19:37:48Z
0.469,0.625,4.0,-5.381,0.0,0.0306,0.00515,2.03e-05,0.0682,0.325,76.785,audio_features,6PBzdsMi6YNdYAevzozBRi,spotify:track:6PBzdsMi6YNdYAevzozBRi,https://api.spotify.com/v1/tracks/6PBzdsMi6YNdYAevzozBRi,https://api.spotify.com/v1/audio-analysis/6PBzdsMi6YNdYAevzozBRi,283506,4.0,So Real,Grace,False,Jeff Buckley,2020-07-11T19:37:48Z
